Log file open, 12/05/22 23:39:50
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:687][173]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:687][173]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:687][173]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:687][173]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:698][174]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:698][174]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:698][174]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:698][174]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:698][174]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:709][175]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:709][175]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:709][175]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:709][175]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:720][176]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:720][176]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:720][176]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.34:720][176]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.34:720][176]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.34:731][177]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.34:731][177]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.34:731][177]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
